dim_reduction_level,dims,mae,spearmanr,pearsonr,kendalltau,nr_non_nan,iteration
original,20,0.35918120846049084,-0.17903580300437075,-0.15069626439098416,-0.14979209969218638,20,577
half,10,0.19498241310163794,0.47122564372144954,0.46024764228694803,0.35688712648767756,20,578
sqrt,4,0.1321901408895207,0.7011370675654227,0.7164441506156,0.5455247510467116,20,578
log,2,0.20462779318600272,0.7274104634776408,0.7121070758647741,0.546436399346547,20,578
ten_percent,2,0.20462779318600272,0.7274104634776408,0.7121070758647741,0.546436399346547,20,578
original,20,0.3220644785851533,,,,20,578
half,10,0.22946321826321497,0.17018091588607334,0.13479890988555168,0.14324060953744436,20,579
sqrt,4,0.20755290899747622,0.24962406015037594,0.2308880405097541,0.2105263157894737,20,579
log,2,0.19331001887739924,0.33887033728404176,0.32613883215888373,0.2888072211423767,20,579
ten_percent,2,0.19331001887739924,0.33887033728404176,0.32613883215888373,0.2888072211423767,20,579
original,20,0.3008113221685008,,,,20,579
half,10,0.18222834220485154,0.2090969094326689,0.2989704726520854,0.20548046676563253,20,580
sqrt,4,0.14530929379977983,0.4397595348560479,0.5147304311948644,0.3978905820484566,20,580
log,2,0.20699098596538418,0.28883040778933805,0.4192841961500334,0.23746784507298882,20,580
ten_percent,2,0.20699098596538418,0.28883040778933805,0.4192841961500334,0.23746784507298882,20,580
original,20,0.23883791033226126,,,,20,580
half,10,0.1848572505719639,0.4717014717205481,0.5465109865199375,0.37437973111048833,20,581
sqrt,4,0.2272647425249396,0.3639097744360902,0.5447679897511818,0.25263157894736843,20,581
log,2,0.23812388604210474,0.40751879699248117,0.5684344201250305,0.2947368421052632,20,581
ten_percent,2,0.23812388604210474,0.40751879699248117,0.5684344201250305,0.2947368421052632,20,581
original,20,0.3967580658969596,0.4661472225410195,0.3056715788335917,0.3935829507461743,20,581
half,10,0.14668871960586033,0.6424426782568957,0.6393737777053267,0.4542199791661351,20,582
sqrt,4,0.2824964481729772,0.4285714285714286,0.48720632301103084,0.28421052631578947,20,582
log,2,0.20822657523589064,0.5240969798969337,0.5300430781454561,0.35544891996328787,20,582
ten_percent,2,0.20822657523589064,0.5240969798969337,0.5300430781454561,0.35544891996328787,20,582
original,20,0.29376834197252555,,,,20,582
half,10,0.1924814605489624,0.44849771878311595,0.5538549248697643,0.3136280808528075,20,583
sqrt,4,0.23216920092824012,0.26325688209965703,0.3566855111014116,0.19525133928223526,20,583
log,2,0.2224936505290728,0.3443609022556391,0.4195442238178721,0.2736842105263158,20,583
ten_percent,2,0.2224936505290728,0.3443609022556391,0.4195442238178721,0.2736842105263158,20,583
original,20,0.3244002189513256,,,,20,583
half,10,0.1816664146518006,0.3615120079266281,0.36490070507453204,0.2674140936503488,20,584
sqrt,4,0.2154811853590335,0.28958257030962276,0.35190831010207596,0.19525133928223526,20,584
log,2,0.18977765131757865,0.46234992192057084,0.4658996341659301,0.31300725787811917,20,584
ten_percent,2,0.18977765131757865,0.46234992192057084,0.4658996341659301,0.31300725787811917,20,584
original,20,0.2949828221727545,,,,20,584
half,10,0.19834074837121923,0.2966870834474022,0.42563564208764,0.2493447647503661,20,585
sqrt,4,0.24181310635885755,0.29132282893461053,0.3211597646283057,0.2567175299043349,20,585
log,2,0.2521179612775909,0.19578335455919943,0.2920246271494256,0.1750718561013209,20,585
ten_percent,2,0.2521179612775909,0.19578335455919943,0.2920246271494256,0.1750718561013209,20,585
original,20,0.3292371797538979,,,,20,585
half,10,0.2910282702545207,0.5347875519224462,0.5603638088795768,0.3852256153406263,20,586
sqrt,4,0.18840535006209472,0.6294384438638994,0.6268895854722928,0.4599522410786,20,586
log,2,0.29234159653055924,0.5157894736842105,0.5978646974659023,0.3684210526315789,20,586
ten_percent,2,0.29234159653055924,0.5157894736842105,0.5978646974659023,0.3684210526315789,20,586
original,20,0.2502361472325496,,,,20,586
half,10,0.24819388391579164,0.420181199400128,0.42908305979388783,0.31300725787811917,20,587
sqrt,4,0.36526834883195974,0.2710846447742761,0.24575747697225325,0.2069031026651974,20,587
log,2,0.29872799415855433,0.3843550478654993,0.3352464370737365,0.3007926037591192,20,587
ten_percent,2,0.29872799415855433,0.3843550478654993,0.3352464370737365,0.3007926037591192,20,587
original,20,0.22348945180567595,,,,20,587
half,10,0.2604809042227825,0.22792615113536882,0.24999200797137267,0.14975189244419534,20,588
sqrt,4,0.29530295630888526,0.1539633603695869,0.20772878628672428,0.12835876495216744,20,588
log,2,0.2566472468779606,0.4347499367245765,0.39843502237304346,0.3007926037591192,20,588
ten_percent,2,0.2566472468779606,0.4347499367245765,0.39843502237304346,0.3007926037591192,20,588
original,20,0.3400575326422558,,,,20,588
half,10,0.20211340695900465,0.32228952212052825,0.38773492998797987,0.29178642683553485,20,589
sqrt,4,0.23396851410114353,0.29323308270676685,0.33724755707086945,0.24210526315789474,20,589
log,2,0.20164731577394276,0.28313285120868836,0.32633112190073016,0.2493447647503661,20,589
ten_percent,2,0.20164731577394276,0.28313285120868836,0.32633112190073016,0.2493447647503661,20,589
original,20,0.31537696573880714,,,,20,589
half,10,0.2095932573432862,0.44126556066034944,0.5042626682268039,0.302396842356827,20,590
sqrt,4,0.20400328247769012,0.4144415486768887,0.36502772369638203,0.31134673020680753,20,590
log,2,0.15062783461464518,0.6736842105263157,0.653813269067191,0.5157894736842106,20,590
ten_percent,2,0.15062783461464518,0.6736842105263157,0.653813269067191,0.5157894736842106,20,590
original,20,0.31960268974276984,0.37796447300922725,0.44538389140444284,0.3162277660168379,20,590
half,10,0.1959751940604999,0.5527114701786628,0.5461834915660705,0.41911141309104094,20,591
sqrt,4,0.21933362532564588,0.5150608250711246,0.5344616851321944,0.3978905820484566,20,591
log,2,0.14241399058423027,0.7378714323993245,0.8056866389517092,0.5540916385036406,20,591
ten_percent,2,0.14241399058423027,0.7378714323993245,0.8056866389517092,0.5540916385036406,20,591
original,20,0.33889697584465794,0.08226127456606226,0.36544243979698804,0.059633780416087016,20,591
half,10,0.1938824750292493,0.509437589458192,0.5969190292255484,0.37437973111048833,20,592
sqrt,4,0.22097008283943884,0.4218897963068582,0.5197652629770579,0.32089691238041856,20,592
log,2,0.19264608886151505,0.48183200869267184,0.5413467353313812,0.4001461721225476,20,592
ten_percent,2,0.19264608886151505,0.48183200869267184,0.5413467353313812,0.4001461721225476,20,592
original,20,0.2744787503007849,,,,20,592
half,10,0.25569612715211376,0.314403933479019,0.3513520286723716,0.21635959217761203,20,593
sqrt,4,0.20293525849505803,0.32418204624272057,0.4325629040678112,0.22691371862530044,20,593
log,2,0.21931102702950525,0.38962018550749244,0.5478595375119616,0.2585760979683656,20,593
ten_percent,2,0.21931102702950525,0.38962018550749244,0.5478595375119616,0.2585760979683656,20,593
original,20,0.3290075812842378,,,,20,593
half,10,0.2516868962118279,0.5263157894736841,0.5695812091516717,0.35789473684210527,20,594
sqrt,4,0.18397435784546406,0.4683740251377771,0.4238843802671255,0.34483850444199565,20,594
log,2,0.2506302853816805,0.6406015037593984,0.6137690058175735,0.43157894736842106,20,594
ten_percent,2,0.2506302853816805,0.6406015037593984,0.6137690058175735,0.43157894736842106,20,594
original,20,0.34034451909409486,,,,20,594
half,10,0.18710085823138045,0.6591098232116737,0.6372368574588326,0.4866642633922876,20,595
sqrt,4,0.1533896470694817,0.6407592791851926,0.6629686211552852,0.4813453685706279,20,595
log,2,0.2313966542277333,0.4096390187700172,0.3552182983274776,0.28117601131424264,20,595
ten_percent,2,0.2313966542277333,0.4096390187700172,0.3552182983274776,0.28117601131424264,20,595
original,20,0.3733886067953914,,,,20,595
half,10,0.11953817052322158,0.8506958104420347,0.8185516124832285,0.6807411558759012,20,596
sqrt,4,0.12929618749085842,0.742384407521033,0.7380948972274263,0.5751998913990174,20,596
log,2,0.16551345986212027,0.7654135338345864,0.7051714398455124,0.5894736842105264,20,596
ten_percent,2,0.16551345986212027,0.7654135338345864,0.7051714398455124,0.5894736842105264,20,596
original,20,0.33600234918536936,,,,20,596
half,10,0.11968179971247042,0.734424840804852,0.8323400958390105,0.5748004135487016,20,597
sqrt,4,0.21672010304877323,0.5727437084460062,0.5791054336412634,0.41096093353126506,20,597
log,2,0.2899406836422335,0.48664915062422326,0.4295925971215829,0.34300910954987274,20,597
ten_percent,2,0.2899406836422335,0.48664915062422326,0.4295925971215829,0.34300910954987274,20,597
original,20,0.2744701155565993,,,,20,597
half,10,0.23221608522259177,0.429437019854387,0.303534025201294,0.3315934761264326,20,598
sqrt,4,0.23879391702875385,0.5418906507125657,0.5646751236826861,0.3422900398724465,20,598
log,2,0.28268632168873487,0.5415570146050088,0.5480715110078589,0.3746714888929379,20,598
ten_percent,2,0.28268632168873487,0.5415570146050088,0.5480715110078589,0.3746714888929379,20,598
original,20,0.3057102097631431,0.1392500690033995,0.10434598883278896,0.11650496642725608,20,598
half,10,0.20349290113958624,0.5662657024173767,0.6489142646879885,0.4297218286123331,20,599
sqrt,4,0.19450671945628567,0.45030171548615866,0.4840972207575685,0.35544891996328787,20,599
log,2,0.27002350376615303,0.5218045112781955,0.5928106433755829,0.38947368421052636,20,599
ten_percent,2,0.27002350376615303,0.5218045112781955,0.5928106433755829,0.38947368421052636,20,599
original,20,0.35586946541973835,0.37796447300922725,0.416934912136586,0.3162277660168379,20,599
half,10,0.2450562357403733,0.8168484970292217,0.8030916885166799,0.6385246500851477,20,600
sqrt,4,0.20976961473933495,0.7607601335909,0.8091467779156252,0.5562213147927255,20,600
log,2,0.20618165700115373,0.7710852118023854,0.8043648023916995,0.5782676459104236,20,600
ten_percent,2,0.20618165700115373,0.7710852118023854,0.8043648023916995,0.5782676459104236,20,600
original,20,0.23726264401826164,,,,20,600
half,10,0.23338856479934678,0.4382535090517463,0.4687671287862646,0.31300725787811917,20,601
sqrt,4,0.2365635100909646,0.40842424851461084,0.4449760131812614,0.269130224416054,20,601
log,2,0.21932977817849375,0.4631578947368421,0.5043364694773838,0.3368421052631579,20,601
ten_percent,2,0.21932977817849375,0.4631578947368421,0.5043364694773838,0.3368421052631579,20,601
original,20,0.32374148932789376,,,,20,601
half,10,0.2118268046897954,0.5924570484810083,0.5921325242518113,0.42786254984055816,20,602
sqrt,4,0.23146502861158108,0.555723521787266,0.5909934931356872,0.4297218286123331,20,602
log,2,0.2021899082308744,0.5572295475915675,0.6006734153093055,0.44033224413362526,20,602
ten_percent,2,0.2021899082308744,0.5572295475915675,0.6006734153093055,0.44033224413362526,20,602
original,20,0.3344020034595977,,,,20,602
half,10,0.21770395178364935,0.4156631219872233,0.6590007656040034,0.33422808892070355,20,603
sqrt,4,0.20477390053069264,0.39187667306834667,0.6678235911720368,0.31134673020680753,20,603
log,2,0.2047378420867907,0.48815347566479267,0.7083782491182352,0.3957797417883147,20,603
ten_percent,2,0.2047378420867907,0.48815347566479267,0.7083782491182352,0.3957797417883147,20,603
original,20,0.26901068633842173,,,,20,603
half,10,0.28343502606430343,0.2700263447822197,0.3828884066046972,0.16358895993917008,20,604
sqrt,4,0.1876131821593659,0.4156631219872233,0.4126348115594836,0.32361767339941133,20,604
log,2,0.3385176204406116,0.13012411600925905,0.23839117663281068,0.07915594835766294,20,604
ten_percent,2,0.3385176204406116,0.13012411600925905,0.23839117663281068,0.07915594835766294,20,604
original,20,0.3016276532878592,,,,20,604
half,10,0.27337110772486567,0.35758601902978165,0.3717831827873643,0.28118379662665505,20,605
sqrt,4,0.3058514650813885,0.22891592225383317,0.23567621346591974,0.1750718561013209,20,605
log,2,0.1820019620912925,0.5062053761516263,0.5842015851434124,0.4168879946836915,20,605
ten_percent,2,0.1820019620912925,0.5062053761516263,0.5842015851434124,0.4168879946836915,20,605
original,20,0.37248390532641207,,,,20,605
half,10,0.19123942122068244,0.7607601335909,0.7223384676874681,0.5776144422847534,20,606
sqrt,4,0.2813928592944223,0.5654135338345864,0.6062151278112982,0.38947368421052636,20,606
log,2,0.32861953692962304,0.49417077582707053,0.5536094079433312,0.34300910954987274,20,606
ten_percent,2,0.32861953692962304,0.49417077582707053,0.5536094079433312,0.34300910954987274,20,606
original,20,0.2694875181117383,-0.09946433500242821,-0.08390926399047158,-0.08321783316232577,20,606
half,10,0.2535165715066651,0.13839790373239116,0.26781054815472877,0.11081832770072811,20,607
sqrt,4,0.19069203286877823,0.38253055429258964,0.4270278548551572,0.32361767339941133,20,607
log,2,0.14355282691471782,0.5016924010299179,0.45712348821581184,0.3957797417883147,20,607
ten_percent,2,0.14355282691471782,0.5016924010299179,0.45712348821581184,0.3957797417883147,20,607
original,20,0.27732677746475987,,,,20,607
half,10,0.1380435783246186,0.48000341762282983,0.5493437280443327,0.35298660361846046,20,608
sqrt,4,0.23717041822136942,0.465361973529174,0.4797274233900353,0.302396842356827,20,608
log,2,0.17273563740200099,0.5107183512733346,0.5376869254473476,0.3957797417883147,20,608
ten_percent,2,0.17273563740200099,0.5107183512733346,0.5376869254473476,0.3957797417883147,20,608
original,20,0.2884556559611321,,,,20,608
half,10,0.19633213670118596,0.6027202441808114,0.6206766587389185,0.49905173236744443,20,609
sqrt,4,0.21436649870120766,0.4016547858320483,0.44049354351258696,0.3007926037591192,20,609
log,2,0.16279759333472485,0.628807866958038,0.5860428038193205,0.5013210062651986,20,609
ten_percent,2,0.16279759333472485,0.628807866958038,0.5860428038193205,0.5013210062651986,20,609
original,20,0.4202192282375445,,,,20,609
half,10,0.27057295076421434,0.27924727125856447,0.2612579615603647,0.21393127492027908,20,610
sqrt,4,0.2360353838450015,0.5858440378732966,0.5224094593533793,0.41911141309104094,20,610
log,2,0.2673039200592512,0.4949229383473553,0.43576586085597224,0.36411736244524956,20,610
ten_percent,2,0.2673039200592512,0.4949229383473553,0.43576586085597224,0.36411736244524956,20,610
original,20,0.3827055436363066,0.6055163802535402,0.5753656640527705,0.5029237823239896,20,610
half,10,0.19562642306803274,0.6280127603937397,0.6683415978350057,0.4509426596549175,20,611
sqrt,4,0.29117667735325076,0.4279804740420139,0.4986060382760569,0.31134673020680753,20,611
log,2,0.2878957185093722,0.46934941265767427,0.5059440487158189,0.36411736244524956,20,611
ten_percent,2,0.2878957185093722,0.46934941265767427,0.5059440487158189,0.36411736244524956,20,611
original,20,0.25464603772487004,0.37796447300922725,0.5136363201477443,0.3162277660168379,20,611
half,10,0.24176073065067386,0.49299620478506323,0.45025617932284057,0.38937003294602807,20,612
sqrt,4,0.2705372787169019,0.576607879031198,0.48353176981384666,0.43855911358657207,20,612
log,2,0.21488326337097047,0.48815347566479267,0.5019316932307879,0.3746714888929379,20,612
ten_percent,2,0.21488326337097047,0.48815347566479267,0.5019316932307879,0.3746714888929379,20,612
original,20,0.25472337065930395,,,,20,612
half,10,0.23580832106282718,0.4988714764916517,0.5302537542494417,0.39577285860251626,20,613
sqrt,4,0.2438362849231054,0.4905695305893701,0.5078956443846722,0.4064694223485302,20,613
log,2,0.18735323656387262,0.6476119299651564,0.6706621276940326,0.48021275336982183,20,613
ten_percent,2,0.18735323656387262,0.6476119299651564,0.6706621276940326,0.48021275336982183,20,613
original,20,0.3217048752910815,0.01989286700048564,0.07396841210898061,0.01664356663246515,20,613
half,10,0.20410733536176448,0.4952821222724746,0.5133333773619698,0.37840186300388645,20,614
sqrt,4,0.21445209237417603,0.5256030057012353,0.5067161619716866,0.3660593354845801,20,614
log,2,0.2552107890152847,0.3765064510753835,0.34486989661513284,0.28117601131424264,20,614
ten_percent,2,0.2552107890152847,0.3765064510753835,0.34486989661513284,0.28117601131424264,20,614
original,20,0.3076620436495071,0.3381787390082559,0.39596899617066766,0.2829406327519076,20,614
half,10,0.28201206580036536,0.05566002650107035,0.019538317259013543,0.06860182190997455,20,615
sqrt,4,0.25919705309441976,0.2571428571428572,0.3138660769104953,0.17894736842105263,20,615
log,2,0.28113066332806624,0.22406015037593985,0.3288098539764251,0.1368421052631579,20,615
ten_percent,2,0.28113066332806624,0.22406015037593985,0.3288098539764251,0.1368421052631579,20,615
original,20,0.3135002082002688,,,,20,615
half,10,0.23553719615079327,0.4126510703786203,0.399475741837031,0.31300725787811917,20,616
sqrt,4,0.22373148860535705,0.3699248120300751,0.4042965739479657,0.30526315789473685,20,616
log,2,0.23741640769053746,0.046971044872556066,0.017148784899167508,0.0324442842261525,20,616
ten_percent,2,0.23741640769053746,0.046971044872556066,0.017148784899167508,0.0324442842261525,20,616
original,20,0.3071257446930303,,,,20,616
half,10,0.20824699115429465,0.3139644995771968,0.34492153286437693,0.2674140936503488,20,617
sqrt,4,0.17513601505753185,0.41716914779152486,0.47631113368599537,0.35544891996328787,20,617
log,2,0.18021803877174353,0.402406948352333,0.44530992194827357,0.33245498310218435,20,617
ten_percent,2,0.18021803877174353,0.402406948352333,0.44530992194827357,0.33245498310218435,20,617
original,20,0.29356683433381003,0.37796447300922725,0.49763902360725865,0.3162277660168379,20,617
half,10,0.24819819287399375,0.6060420508665603,0.6271147151100837,0.4064694223485302,20,618
sqrt,4,0.2513552691764477,0.3695566604648464,0.4638057839934751,0.2577519936403284,20,618
log,2,0.34745558751123856,0.3177714447076237,0.45709719804215504,0.22812393370778178,20,618
ten_percent,2,0.34745558751123856,0.3177714447076237,0.45709719804215504,0.22812393370778178,20,618
original,20,0.23245045964681177,0.37796447300922725,0.5378383343896658,0.3162277660168379,20,618
half,10,0.23021901026611818,0.4608438961162694,0.4907482435290103,0.34483850444199565,20,619
sqrt,4,0.15169319868414988,0.6641573796969765,0.7171975820433454,0.4933843217400862,20,619
log,2,0.19015378297593324,0.44849771878311595,0.4937758024342532,0.35688712648767756,20,619
ten_percent,2,0.19015378297593324,0.44849771878311595,0.4937758024342532,0.35688712648767756,20,619
original,20,0.29620454493196224,0.1392500690033995,0.13116889182331332,0.11650496642725608,20,619
half,10,0.14984610773640794,0.6166081638331005,0.647202366893467,0.5241316235546837,20,620
sqrt,4,0.2270980857314373,0.6360902255639098,0.6271844658309098,0.4842105263157895,20,620
log,2,0.2831767728243479,0.512781954887218,0.5383252518532298,0.3684210526315789,20,620
ten_percent,2,0.2831767728243479,0.512781954887218,0.5383252518532298,0.3684210526315789,20,620
original,20,0.3331842083668247,,,,20,620
half,10,0.1621940989370548,0.48486239868444964,0.4701324876000527,0.4001461721225476,20,621
sqrt,4,0.18933023939997554,0.2138556642108178,0.28191970456700427,0.18568227162261305,20,621
log,2,0.15145823877091746,0.5368421052631579,0.5894138103996389,0.4105263157894737,20,621
ten_percent,2,0.15145823877091746,0.5368421052631579,0.5894138103996389,0.4105263157894737,20,621
original,20,0.29347064298404024,,,,20,621
half,10,0.2346047109374388,0.3290589466722544,0.3485592218591586,0.24602096615832092,20,622
sqrt,4,0.355288978141196,0.20030143197210404,0.12028778966094546,0.14324060953744436,20,622
log,2,0.3434336535123001,0.3373497801635436,0.4184532857397415,0.2599551802716583,20,622
ten_percent,2,0.3434336535123001,0.3373497801635436,0.4184532857397415,0.2599551802716583,20,622
original,20,0.2367928926963654,0.37796447300922725,0.5909650644548874,0.3162277660168379,20,622
half,10,0.23166298314284775,0.10391578049680583,0.14796516863507525,0.09018853193098349,20,623
sqrt,4,0.3001394117555234,0.26355451575276845,0.21867226572060086,0.19629268714390524,20,623
log,2,0.31459742361089,0.2362280970376505,0.33287138136515904,0.16044845619020928,20,623
ten_percent,2,0.31459742361089,0.2362280970376505,0.33287138136515904,0.16044845619020928,20,623
original,20,0.3114444625198915,,,,20,623
half,10,0.2020024792886601,0.2384355189302608,0.29484588138201157,0.17414308638685846,20,624
sqrt,4,0.19764254056503217,0.445783638073254,0.4274081464777535,0.302396842356827,20,624
log,2,0.15515458197907567,0.4422672998851859,0.31108296849234673,0.3315934761264326,20,624
ten_percent,2,0.15515458197907567,0.4422672998851859,0.31108296849234673,0.3315934761264326,20,624
original,20,0.239219139260986,0.37796447300922725,0.4852743758897237,0.3162277660168379,20,624
half,10,0.2802800959887516,0.2605424641441654,0.29379471281748476,0.19629268714390524,20,625
sqrt,4,0.2681743554289894,0.3253015737291313,0.34743134351866517,0.22812393370778178,20,625
log,2,0.3181070702017844,0.34285714285714286,0.45117263317889267,0.2631578947368421,20,625
ten_percent,2,0.3181070702017844,0.34285714285714286,0.45117263317889267,0.2631578947368421,20,625
original,20,0.33054046083464605,,,,20,625
half,10,0.14316336838175509,0.7786153408238929,0.8376867664610437,0.599488476953008,20,626
sqrt,4,0.23994140538918787,0.7203007518796991,0.7440441385740566,0.5473684210526316,20,626
log,2,0.1542645320646391,0.5361451863313461,0.6592436223358757,0.41911141309104094,20,626
ten_percent,2,0.1542645320646391,0.5361451863313461,0.6592436223358757,0.41911141309104094,20,626
original,20,0.26887072864073336,,,,20,626
half,10,0.23415849690928175,0.5843380120689952,0.5188667556797685,0.3766697510058722,20,627
sqrt,4,0.24838567565965874,0.5303182485611168,0.48898344346169126,0.35688712648767756,20,627
log,2,0.291076276436788,0.4759041541592848,0.4245395022538118,0.32361767339941133,20,627
ten_percent,2,0.291076276436788,0.4759041541592848,0.4245395022538118,0.32361767339941133,20,627
original,20,0.32030170405814873,,,,20,627
half,10,0.23201874554061575,0.34789196079365436,0.2690963050388364,0.22812393370778178,20,628
sqrt,4,0.12906061064908209,0.5615134319361405,0.6001383995753337,0.39577285860251626,20,628
log,2,0.20844837449902523,0.48343428318079246,0.5016787704491542,0.34483850444199565,20,628
ten_percent,2,0.20844837449902523,0.48343428318079246,0.5016787704491542,0.34483850444199565,20,628
original,20,0.2593712257543684,,,,20,628
half,10,0.19336403752275372,0.5501925966148473,0.43466685851032266,0.43855911358657207,20,629
sqrt,4,0.1255474647636095,0.5901928814167499,0.6829501625638428,0.43855911358657207,20,629
log,2,0.13688257064732465,0.8582174356448821,0.8561529396151973,0.6807411558759012,20,629
ten_percent,2,0.13688257064732465,0.8582174356448821,0.8561529396151973,0.6807411558759012,20,629
original,20,0.2727905744792444,,,,20,629
half,10,0.21266626169942843,0.36404665981781154,0.3125847836985772,0.3007926037591192,20,630
sqrt,4,0.18086949304357208,0.5517020413243531,0.5968311999453478,0.39577285860251626,20,630
log,2,0.2823251110339726,0.4302369616028681,0.4673218828429762,0.3007926037591192,20,630
ten_percent,2,0.2823251110339726,0.4302369616028681,0.4673218828429762,0.3007926037591192,20,630
original,20,0.32940588085417594,,,,20,630
half,10,0.23509029225390848,0.4732109164300539,0.5405227490796705,0.3422900398724465,20,631
sqrt,4,0.24562310060565004,0.44828886208970176,0.5158032994297765,0.31134673020680753,20,631
log,2,0.2524893707428663,0.49567510086764,0.5967752713315516,0.36411736244524956,20,631
ten_percent,2,0.2524893707428663,0.49567510086764,0.5967752713315516,0.36411736244524956,20,631
original,20,0.3515949148846099,,,,20,631
half,10,0.24799105339061947,0.12951821916993192,0.13988404006665875,0.09018853193098349,20,632
sqrt,4,0.2326054394870234,0.17593984962406017,0.2054268040708974,0.1473684210526316,20,632
log,2,0.2288827409618553,0.16923656706406526,0.22212270617451527,0.15303483349148167,20,632
ten_percent,2,0.2288827409618553,0.16923656706406526,0.22212270617451527,0.15303483349148167,20,632
original,20,0.36695008114573435,,,,20,632
half,10,0.23261957405302452,0.38038006679545,0.37176315585760633,0.2888072211423767,20,633
sqrt,4,0.14360004608942029,0.691265844174404,0.7100647959953997,0.5039947372613783,20,633
log,2,0.2306583679887773,0.4789162057678878,0.501687219410391,0.35544891996328787,20,633
ten_percent,2,0.2306583679887773,0.4789162057678878,0.501687219410391,0.35544891996328787,20,633
original,20,0.31993821330495,,,,20,633
half,10,0.18228645390851106,0.5758531566764451,0.5418214792621964,0.37437973111048833,20,634
sqrt,4,0.2543599174325908,0.2966870834474022,0.3133844559910147,0.2069031026651974,20,634
log,2,0.1593335987849684,0.5421692895485521,0.6609320328769014,0.3872801665271644,20,634
ten_percent,2,0.1593335987849684,0.5421692895485521,0.6609320328769014,0.3872801665271644,20,634
original,20,0.3320431236324325,,,,20,634
half,10,0.18282439116264254,0.4670929250968201,0.5343285332225144,0.31134673020680753,20,635
sqrt,4,0.15313921253127075,0.29066298023019604,0.3137006779344323,0.2069031026651974,20,635
log,2,0.23285473844092924,0.4422715619274239,0.4900402749436549,0.3007926037591192,20,635
ten_percent,2,0.23285473844092924,0.4422715619274239,0.4900402749436549,0.3007926037591192,20,635
original,20,0.2726261780305655,,,,20,635
half,10,0.21843679956298287,0.4595712998939727,0.4724602594661022,0.33245498310218435,20,636
sqrt,4,0.2566079891087097,0.38345864661654133,0.4001772846980393,0.2736842105263158,20,636
log,2,0.21993063530913037,0.4270676691729323,0.4869981541071544,0.30526315789473685,20,636
ten_percent,2,0.21993063530913037,0.4270676691729323,0.4869981541071544,0.30526315789473685,20,636
original,20,0.35563819761903015,-0.09946433500242821,-0.08501296609367905,-0.08321783316232577,20,636
half,10,0.2567806824746507,0.6664198392467904,0.6700417983070995,0.4813453685706279,20,637
sqrt,4,0.26996082808218314,0.6556390977443608,0.6527200367801131,0.4421052631578947,20,637
log,2,0.2640549550032113,0.6556390977443608,0.6678334028446025,0.4421052631578947,20,637
ten_percent,2,0.2640549550032113,0.6556390977443608,0.6678334028446025,0.4421052631578947,20,637
original,20,0.2781389630858197,,,,20,637
half,10,0.20445693761958772,0.7714285714285714,0.7926479228850127,0.6105263157894737,20,638
sqrt,4,0.17312940940995633,0.6928351216631411,0.6872661847022619,0.5348281873006976,20,638
log,2,0.2674590801969866,0.6882537925658009,0.6309343053969503,0.5570468148678392,20,638
ten_percent,2,0.2674590801969866,0.6882537925658009,0.6309343053969503,0.5570468148678392,20,638
original,20,0.3470640109939068,,,,20,638
half,10,0.23374548409720783,0.2910868953501923,0.35895745719063943,0.22691371862530044,20,639
sqrt,4,0.331981509545633,0.04075500715665536,0.06478267957677245,-0.03208969123804186,20,639
log,2,0.16531860077348842,0.5677717282216783,0.5467370329890345,0.44033224413362526,20,639
ten_percent,2,0.16531860077348842,0.5677717282216783,0.5467370329890345,0.44033224413362526,20,639
original,20,0.29716369286183447,,,,20,639
half,10,0.18402955597811718,0.6189766055679304,0.5893209870785044,0.4933843217400862,20,640
sqrt,4,0.27470558117283533,0.3971418107103398,0.4133593425256596,0.31134673020680753,20,640
log,2,0.23822898096644654,0.4977443609022556,0.5548173920646453,0.39999999999999997,20,640
ten_percent,2,0.23822898096644654,0.4977443609022556,0.5548173920646453,0.39999999999999997,20,640
original,20,0.347468555040597,,,,20,640
half,10,0.17033888522149276,0.4262053026173341,0.463653537146536,0.2705655957929505,20,641
sqrt,4,0.1499338402370165,0.42339924101636395,0.5652386011541378,0.2995037848883907,20,641
log,2,0.22987469639107774,0.33684210526315783,0.2394160797980147,0.2105263157894737,20,641
ten_percent,2,0.22987469639107774,0.33684210526315783,0.2394160797980147,0.2105263157894737,20,641
original,20,0.2412913079811701,,,,20,641
half,10,0.20662888148526895,0.4212110113594513,0.29778847122669516,0.22691371862530044,20,642
sqrt,4,0.24577337040515196,0.1686748900817718,0.16405928589261912,0.11140936297356784,20,642
log,2,0.2549700333022168,0.2587439069779487,0.09310398722020795,0.18469721283454685,20,642
ten_percent,2,0.2549700333022168,0.2587439069779487,0.09310398722020795,0.18469721283454685,20,642
original,20,0.24367292632554785,,,,20,642
half,10,0.17944262280381595,0.4099412027424482,0.39768728368412687,0.2906565034667533,20,643
sqrt,4,0.22411240909315974,0.47274083871733835,0.4041189760756545,0.37851664930511253,20,643
log,2,0.2433399632683461,0.6506205800462954,0.6028475457946034,0.4274421211313799,20,643
ten_percent,2,0.2433399632683461,0.6506205800462954,0.6028475457946034,0.4274421211313799,20,643
original,20,0.2522920544513999,,,,20,643
half,10,0.10738839472930943,0.8177720117357329,0.8093358448531993,0.6419301390381766,20,644
sqrt,4,0.2055981127761815,0.2646616541353383,0.41847496104961823,0.2105263157894737,20,644
log,2,0.29665325660101527,0.0436254261765146,0.16036660240353573,0.005277063223844196,20,644
