dim_reduction_level,dims,mae,spearmanr,pearsonr,kendalltau,nr_non_nan,iteration
log,5,0.3099663606007416,0.33462147762959,0.3822783428033786,0.23582904993710402,100,202
ten_percent,20,0.16940112044785985,0.4659131349481445,0.48527075833863514,0.3708066797116685,99,202
original,200,0.3028820191450786,0.12324766161596634,0.09660982725315391,0.10025348583126573,100,202
half,98,0.18266199978099618,0.49387902153256974,0.4865523954183639,0.37694660320486917,100,203
sqrt,14,0.16335824034908522,0.5320545981426695,0.5102379983580964,0.41765455229178844,100,203
log,5,0.17784705974765974,0.5099446723704636,0.49713427351028844,0.38931153856379497,100,203
ten_percent,20,0.1824627915694401,0.48052181847827097,0.4687878878849066,0.36475701382731174,100,203
original,200,0.2947872807659509,0.17234549688642783,0.2519307806858921,0.1414213562373095,100,203
half,98,0.22217035322062867,0.4065321761650556,0.42971868727435014,0.3049207805455387,100,204
sqrt,14,0.15014535168133958,0.569638070441939,0.5777319696806322,0.45093568771400827,100,204
log,5,0.15115909832721744,0.5767358133683657,0.5786005279675221,0.46346401374893326,100,204
ten_percent,20,0.16618542231320038,0.5368438817382776,0.5512044438256044,0.41643985170344583,100,204
original,200,0.29266442271035076,0.22996662659281092,0.2098515460731881,0.18734237251297134,100,204
half,98,0.19358797591682056,0.5191070580638324,0.5564939550062752,0.3724976626091035,100,205
sqrt,14,0.1826133692142032,0.5420172682788968,0.5823672841039977,0.39740954248607885,100,205
log,5,0.22970680690748607,0.4739930872599044,0.5178046887304896,0.3388905884700287,100,205
ten_percent,20,0.21114894422584107,0.5318047758943105,0.5276096229212602,0.38084655209987045,100,205
original,200,0.3252370417138286,0.02004228185282729,-0.06580941238707484,0.0172152450417325,100,205
half,98,0.2048310848969722,0.4075357569481452,0.4009752276020083,0.291458422300793,100,206
sqrt,14,0.19608490199582485,0.42685180743316925,0.4267940023998817,0.31100334863170787,100,206
log,5,0.203620502842032,0.41403664577637833,0.4236775883451763,0.2992221451776701,100,206
ten_percent,20,0.17996873292753865,0.47634479094294163,0.4762714275313491,0.3575626524277439,99,206
original,200,0.318306857204832,,,,100,206
half,98,0.1961825995394489,0.36859468363444897,0.37640082415956677,0.2897718858834833,100,207
sqrt,14,0.13599921531753767,0.6110357662105927,0.6318404178787037,0.48162878327783065,100,207
log,5,0.13216499098919196,0.6201094523033107,0.6347878253254002,0.48883502296302883,100,207
ten_percent,20,0.13982334503660793,0.594839329380532,0.6142510414046048,0.4588640423291164,100,207
original,200,0.3239537628775362,0.243708718337977,0.25492475690558514,0.2004941329334963,99,207
half,98,0.21623237073052898,0.31069093797350655,0.332069551317303,0.23682233959081012,100,208
sqrt,14,0.1524332736376963,0.528204513673108,0.5291053017549681,0.4206271108723862,100,208
log,5,0.13889626899303134,0.6115098426757221,0.6045743766279713,0.4618809236694856,100,208
ten_percent,20,0.1550625749695662,0.5428172805354036,0.5435972655646497,0.42104246756060776,100,208
original,200,0.2777683643474672,0.02959468128352801,0.029459066976979493,0.024284475313477393,100,208
half,98,0.24633863897723188,0.4204888758832169,0.4277997357169428,0.3128480365098186,99,209
sqrt,14,0.20015474875152667,0.5417701770177017,0.542262520732703,0.4145454545454546,100,209
log,5,0.1884246574859976,0.5439009169418627,0.5455501182149964,0.4201273306077457,100,209
ten_percent,20,0.19016005880909317,0.5356255625562556,0.5490334628901006,0.4141414141414142,100,209
original,200,0.34509220358211434,0.15613150585717228,0.16514442263177442,0.12812960235640647,98,209
half,98,0.18577274118878265,0.43918060552291716,0.44530401904813255,0.3302282326597255,100,210
sqrt,14,0.20060927623437197,0.4738730738183904,0.48976879175271776,0.33808226267761354,100,210
log,5,0.2767287076194979,0.3618312686222964,0.38556926753748677,0.2446711801554075,100,210
ten_percent,20,0.14678379407346454,0.6220769908599267,0.6171255805543076,0.48014779840708555,100,210
original,200,0.3124223406005376,-0.0049489640474428215,0.007627293263366151,-0.004060966025821152,100,210
half,98,0.1890569997822514,0.6004680759731712,0.5962958072196447,0.4469163053019103,100,211
sqrt,14,0.14219401465439763,0.6654884287971605,0.6693820201837676,0.5205873469646534,100,211
log,5,0.18483190443701702,0.6038404995367034,0.6004729508108637,0.45603404383017027,100,211
ten_percent,20,0.20794308737721282,0.5865222481562297,0.589238535119076,0.430159771839806,100,211
original,200,0.30584080251719686,0.273661461870275,0.16856304007714681,0.22135718165641763,99,211
half,98,0.1849527652453727,0.6986557861835709,0.6942295378164611,0.5172904565440211,100,212
sqrt,14,0.12327703341888593,0.816079400951671,0.785271306291259,0.6347378284939535,100,212
log,5,0.16916209022561707,0.7305512467817062,0.7230638176029337,0.5360137414965286,100,212
ten_percent,20,0.13256161566304667,0.7940232233763959,0.7727011475746219,0.6080453917735604,100,212
original,200,0.2989835859369675,0.08873536938050695,0.05310554191919383,0.07322461902702788,99,212
half,98,0.32315210132429106,0.47630707464992794,0.22122986709010706,0.33508744834681137,100,213
sqrt,14,0.1662201506926843,0.6434276458835448,0.3173872335720853,0.503335447312555,100,213
log,5,0.27131052818782514,0.4683284528204393,0.4747672849705338,0.32514904999897204,100,213
ten_percent,20,0.21359704516251976,0.5534310033958404,0.5557233540310227,0.3990302071072913,100,213
original,200,0.30184558663530514,0.16081677082297025,0.09825304674984865,0.13097271257619172,100,213
half,98,0.19754947711749313,0.5360876790652869,0.5629539942079921,0.4119859495461897,100,214
sqrt,14,0.11117975114114179,0.7520975727659475,0.7727229360888772,0.6067429438771158,100,214
log,5,0.11200817153250416,0.7545950765729347,0.7681349270500751,0.6135020833449536,100,214
ten_percent,20,0.17464043440613453,0.6696510009603278,0.6997661043253233,0.5045973759151232,100,214
original,200,0.31442747141288296,0.37287119078361,0.4049743464019099,0.3039816992469094,100,214
half,98,0.19598775323962359,0.499477867118909,0.5189444248719753,0.3662322273852861,100,215
sqrt,14,0.18433590427164956,0.5564423215800852,0.557520633790766,0.4164898645418778,100,215
log,5,0.24312752046907363,0.43952522685705736,0.46410668120316856,0.3101950228392928,100,215
ten_percent,20,0.1582694747009027,0.5936231431864197,0.5956850867756491,0.4560056594638768,100,215
original,200,0.29665287672030743,0.19265785747474742,0.20453986268940696,0.1549268073579939,99,215
half,98,0.1818097340195062,0.5370423805690826,0.5424458411233498,0.407858636475249,100,216
sqrt,14,0.17665234280113876,0.5580412876106527,0.5835812509561458,0.4270982971934998,100,216
log,5,0.19364028743933673,0.5398583783124306,0.5685932771990017,0.4020224501991844,100,216
ten_percent,20,0.17486438945172061,0.5687239343674269,0.5909970426071566,0.43743691083709596,100,216
original,200,0.33082779297447074,-0.18127130475779352,-0.19239386857811216,-0.14886123653733396,100,216
half,98,0.1717207706996635,0.6181794660956972,0.6122201786473904,0.446901980636771,99,217
sqrt,14,0.1263739353822043,0.7272705916209699,0.7157505230440488,0.5644806450520679,100,217
log,5,0.12827100725203106,0.7149956289212741,0.7085136545388867,0.5512716170094716,100,217
ten_percent,20,0.14344390939527735,0.6772872887010178,0.6704890516845036,0.50850605587475,99,217
original,200,0.3995297594633549,0.2130964892956271,0.14854779379255734,0.17361162865693974,100,217
half,98,0.17755654722388894,0.4825972164234418,0.4648261067789006,0.3712843151738947,100,218
sqrt,14,0.18230567078092474,0.49876386158841285,0.5261457058146192,0.37890271519457586,100,218
log,5,0.168115814125031,0.5460131535125107,0.5561710492617353,0.4164898645418778,100,218
ten_percent,20,0.174950141412804,0.5041286614934157,0.5224868970549115,0.37492435747952113,100,218
original,200,0.3054913262960009,-0.06681101464047809,-0.06871345009089969,-0.054823041348585545,100,218
half,98,0.18949432597978233,0.5303166883188332,0.5524278122979908,0.39951538331593783,100,219
sqrt,14,0.20527290236329676,0.5689270293489285,0.5978278487749459,0.42628939890336054,100,219
log,5,0.15819969322345545,0.6214539090869274,0.6520283734192808,0.479727444753302,100,219
ten_percent,20,0.1764358019485708,0.6137357859283877,0.6334862697685102,0.46816260882565347,100,219
original,200,0.28534399940957894,0.1918816459685499,0.052809923746183866,0.15570752321839262,99,219
half,98,0.8931445358641166,0.34133461415276506,0.09006833199340959,0.2511629190882229,100,220
sqrt,14,0.18058512194593118,0.4670941106955037,0.480945576148807,0.36872411542825656,100,220
log,5,0.1992838910629679,0.43500072011197605,0.45895635973765825,0.3239365613103494,100,220
ten_percent,20,0.20439709663179595,0.4369230030712826,0.4601745452851415,0.3347812927477376,100,220
original,200,0.30233708803525994,0.1991781680442873,-0.017970313319934327,0.1607037008757546,100,220
half,98,0.2192451792711134,0.6336978399662523,0.6370492493203939,0.45247596915760885,100,221
sqrt,14,0.1654406489147825,0.695735660776191,0.6996587507374729,0.5170219240443336,100,221
log,5,0.1742428552256038,0.6829907891099701,0.6859395429111753,0.5138468703086404,100,221
ten_percent,20,0.1554729762853272,0.7061297971914346,0.706801141060963,0.5356782873005104,100,221
original,200,0.2998858793281037,0.168863769676601,0.21138872811365617,0.1385643591416063,100,221
half,98,0.18609641178411304,0.5512670127771018,0.5618976892251241,0.41335404191557984,100,222
sqrt,14,0.22861932120090184,0.5147510193573103,0.5338368293315285,0.3667037093163209,100,222
log,5,0.19478293009475503,0.5527579089256027,0.5718692940135822,0.405577466344274,100,222
ten_percent,20,0.21661514555634528,0.53665327528977,0.5549279438248452,0.3889281765476131,100,222
original,200,0.34509133397572056,0.21371769129466356,0.07520295558183716,0.178463132642729,97,222
half,98,0.2311136053361475,0.37014039281625266,0.41081717551770713,0.26929440665101634,99,223
sqrt,14,0.19020932221391956,0.45119847344479536,0.49738099483531956,0.34367107964025445,100,223
log,5,0.16716595788122268,0.4767377338639977,0.5364789524167657,0.37127002785858493,100,223
ten_percent,20,0.21032712008839524,0.41021425206980927,0.4677850094289863,0.3024547949567672,100,223
original,200,0.3047191839142266,0.14582460324748475,0.12458828063157115,0.11810753919784375,100,223
half,98,0.2164366065674962,0.6000738101435328,0.6046443366097386,0.4324270768124084,100,224
sqrt,14,0.16493428852718428,0.631253001616696,0.6269484241031189,0.48533897408352245,100,224
log,5,0.15791060231120338,0.6278667161386333,0.6341111278422396,0.47000559929999614,100,224
ten_percent,20,0.1368138140861235,0.6888055450308568,0.6921822073882915,0.520719723806081,100,224
original,200,0.3206052904439766,-0.1270830431586791,-0.11969913464713992,-0.10428039399316763,100,224
half,98,0.16652421254425767,0.6220233844923695,0.6362276554294173,0.4605428939839026,100,225
sqrt,14,0.1357337590634132,0.6828732609511209,0.6854064659323073,0.533468422346805,100,225
log,5,0.2249822590623439,0.511666701672575,0.5364445990959789,0.3614506534252882,100,225
ten_percent,20,0.1727109832858384,0.5824319904976424,0.6043095979130779,0.438226085678843,100,225
original,200,0.3225831096091114,0.2335076661959667,0.2267306776271546,0.19021238252665035,99,225
half,98,0.2612941724631028,0.6037446002229498,0.6040077543371523,0.431951686934335,100,226
sqrt,14,0.16874401181566884,0.6978756613621951,0.6997783786695709,0.5120326176581163,100,226
log,5,0.1659873037204263,0.7040715296157234,0.707605076146513,0.5259754353041237,100,226
ten_percent,20,0.20483016976252735,0.6676227737987398,0.6660995729375895,0.48802669717061364,100,226
original,200,0.31043595066303425,-0.02827838053173677,-0.039596067204237334,-0.023205520147549435,99,226
half,98,0.24571585525795342,0.38082750774740176,0.39249460758157195,0.27733985289671703,100,227
sqrt,14,0.22549825100220114,0.5070959226981736,0.5131674028852755,0.3622398078650998,100,227
log,5,0.20217596009749056,0.5462891844279931,0.5495379506358636,0.3962817197315004,100,227
ten_percent,20,0.17948682953105227,0.5831733087792845,0.5813526289520636,0.4323561360794046,100,227
original,200,0.30057047727670905,0.1742845121674402,0.1685194901342979,0.14224092661572083,99,227
half,98,0.1984760121372986,0.6118405261829899,0.6299846280794723,0.4649894120867835,100,228
sqrt,14,0.12810120720972107,0.6891152724303751,0.6966884041944755,0.5489131256568616,100,228
log,5,0.17930602596582232,0.6274422735798219,0.6340894465642112,0.486005882689576,100,228
ten_percent,20,0.11179348299860883,0.7108902559502304,0.7154327836652171,0.5777981101506362,100,228
original,200,0.3172820080336475,-0.08836993916167742,-0.08383611984947599,-0.07251725046109198,99,228
half,98,0.22542530993318777,0.5413672402051728,0.5532258472985765,0.3942674691129448,99,229
sqrt,14,0.135167094787704,0.64418865165187,0.6573345511658156,0.48527288504285837,100,229
log,5,0.1416640243911568,0.7069851188917995,0.7114200578498038,0.532659524056666,100,229
ten_percent,20,0.15311726741055437,0.6970446161138055,0.6999910078570754,0.5223368658054787,100,229
original,200,0.3003376837548098,-0.06789368059162308,-0.07111784586330189,-0.05571144336621284,100,229
half,98,0.24862201137815204,0.4610297655924812,0.4687714023920704,0.34418622245423136,100,230
sqrt,14,0.17786837174526446,0.5308986825666936,0.5449213969322316,0.42004243067142216,100,230
log,5,0.16856273366105337,0.5563876387638763,0.5613558013923744,0.44323232323232326,100,230
ten_percent,20,0.1670880032541268,0.5398444626186865,0.5448808388969314,0.4419521270029533,100,230
original,200,0.31070654548858273,,,,100,230
half,98,0.16682075255576834,0.5217918331731494,0.5495259073628281,0.3961997898524529,100,231
sqrt,14,0.1799494286532334,0.496761166402375,0.5438207507114684,0.3727649276521279,100,231
log,5,0.16080876521252763,0.5560489688360621,0.5840416873139745,0.41496482284141173,100,231
ten_percent,20,0.1529730581376715,0.5374958747056163,0.571141139876466,0.41277549534628005,100,231
original,200,0.32279262807556475,0.060091558629940645,0.05659447062476767,0.049311730313542544,99,231
half,98,0.24689798023692724,0.4424747967640643,0.3641179662855547,0.32436821434582086,100,232
sqrt,14,0.1358673179636553,0.5471426419513897,0.534334981164207,0.43708976170526964,100,232
log,5,0.2131424833321517,0.5199039903990398,0.5512482481776957,0.3915151515151516,100,232
ten_percent,20,0.17461572740555265,0.5334533453345334,0.5695605105433227,0.4096969696969698,100,232
original,200,0.28397880751272203,0.15199629535808515,0.1821242019078455,0.1247296707930782,99,232
half,98,0.21961433277383993,0.5822332101614636,0.5632646826714037,0.42740226273948156,100,233
sqrt,14,0.14703676149618677,0.6666026595458698,0.6734616278803174,0.5126806338392742,100,233
log,5,0.1740482330043334,0.6051317748023521,0.6180103117281894,0.4524603623043495,100,233
ten_percent,20,0.17706318477717523,0.6377029016642198,0.644998139284562,0.47705688982234123,100,233
original,200,0.3106100037281382,-0.1001301610145575,-0.10387729711605193,-0.08093876934817269,99,233
half,98,0.2187121428523158,0.39021258248026086,0.3774868903962994,0.28160808639742013,100,234
sqrt,14,0.17265168013033963,0.5633109752929539,0.569316814347675,0.4059124466044769,100,234
log,5,0.26868100623576135,0.356497083867786,0.38510495819563684,0.24542263966891745,100,234
ten_percent,20,0.19933211896805025,0.5019729072136718,0.5194303445381058,0.35670248453116365,100,234
original,200,0.3058589033739934,-0.09574749827023767,-0.08455710758730796,-0.07856742013183862,100,234
half,98,0.22636088253396008,0.42472321420899745,0.43754593300257894,0.3125126913836184,100,235
sqrt,14,0.2112797421435642,0.5127966637970821,0.5325932994750241,0.36870837586269084,100,235
log,5,0.2759426812991548,0.43585281554672617,0.4611683408933764,0.3085783712544626,100,235
ten_percent,20,0.21257771097932449,0.5091450242793818,0.5258722020711273,0.3639486880348966,100,235
original,200,0.31342512405995593,0.2884035403655779,0.17404374904084113,0.23462954428422494,100,235
half,98,0.23725559008800282,0.5940193632903722,0.5882434424559924,0.4295465639130129,99,236
sqrt,14,0.23710418220564602,0.612049204920492,0.6081532729856165,0.45494949494949505,100,236
log,5,0.32025729010099463,0.531911574134605,0.5353349785411431,0.3772860636097457,100,236
ten_percent,20,0.2748187895054813,0.5345050540229699,0.5513964456413781,0.3812506333222576,100,236
original,200,0.27163999470763384,0.05302196349700645,0.04625055413905506,0.04351035027665519,99,236
half,98,0.23258610910509206,0.35471297514396616,0.3954905048337067,0.2590573008342967,100,237
sqrt,14,0.213607299281933,0.4006840684068406,0.4622813455598638,0.29050505050505054,100,237
log,5,0.2853858219457976,0.30221422142214216,0.3637950219301508,0.21131313131313134,100,237
ten_percent,20,0.17530875066678317,0.48405021365878526,0.5315947290216274,0.3700111314780098,100,237
original,200,0.28163225261990515,-0.0017408636049134124,-0.0018370962260967503,-0.0014284985478516113,100,237
half,98,0.18179132289949723,0.5638271136253127,0.5659410830247088,0.42413295542961543,100,238
sqrt,14,0.20899200693745526,0.5316899557537964,0.5382011790969323,0.3892382249316315,99,238
log,5,0.14760085003789275,0.602773314802497,0.593527952692104,0.462695701152593,100,238
ten_percent,20,0.20629599388342235,0.5339157986078904,0.5449691145805294,0.39426090525046265,100,238
original,200,0.45161930492823754,0.164999631276194,0.04133698379411291,0.13428847745153832,100,238
half,98,0.18853176878338096,0.37964075840819483,0.3747966537746212,0.298930216249312,100,239
sqrt,14,0.17470071342195057,0.44460054507410907,0.457520649013926,0.3471231552906395,100,239
log,5,0.18066845167126833,0.42511793760815153,0.44310798171533244,0.325742207773867,100,239
ten_percent,20,0.18593278618794395,0.39411054408594787,0.4220092277507815,0.31152024410668333,100,239
original,200,0.3519744386185756,0.058803708119106304,-0.004158967215464517,0.04807859069252607,100,239
half,98,0.20559479161161281,0.46625060093553505,0.4822363962923345,0.3360972395528393,100,240
sqrt,14,0.2245886267711249,0.450926503800896,0.4700205771024985,0.316257466282406,100,240
log,5,0.2215960023318863,0.4622207578038642,0.4801701888016525,0.3299953217642246,100,240
ten_percent,20,0.19117056479975947,0.4997794772884098,0.5125188380756673,0.363875140759611,100,240
original,200,0.3158123887901607,-0.04352159012283531,-0.03600487042064886,-0.03571246369629028,100,240
half,98,0.17607343480623588,0.395307040122802,0.37080393051473676,0.291553193539085,100,241
sqrt,14,0.1337241605161983,0.618237242615691,0.577337883746587,0.4754976473881798,100,241
log,5,0.1361822668945009,0.6122605732282893,0.5804781003949778,0.4573103170588401,100,241
ten_percent,20,0.13528066657206014,0.5902979629142057,0.5579599380274685,0.44746883262295517,99,241
original,200,0.31877779424487657,-0.07992160050081615,-0.05007702830049916,-0.06495811911303345,98,241
half,98,0.21737460702793926,0.4861182865627391,0.5013554007445367,0.3399137146378637,100,242
sqrt,14,0.1793072640238625,0.5889539628862527,0.6023052089115914,0.42740226273948156,100,242
log,5,0.18225488142884913,0.5669237003361925,0.5838242914957473,0.40832835484793617,100,242
ten_percent,20,0.16402273206325696,0.6187575376346436,0.6166518802129513,0.46225256375229146,99,242
original,200,0.2905120736762364,0.13227906022866012,0.2753976745696569,0.10835477761561044,100,242
half,98,0.24552227063524637,0.5877872989540903,0.5863145599130898,0.4146598662398827,100,243
sqrt,14,0.13705332491102326,0.7225059260955623,0.7360101481618614,0.5542754202935846,100,243
log,5,0.222734372407978,0.618985898589859,0.6402735231289658,0.4557575757575758,100,243
ten_percent,20,0.1699506398762945,0.6940254846280401,0.7128999064346119,0.5271239546040117,100,243
original,200,0.3285920539610482,,,,100,243
half,98,0.19653325284743473,0.4896783494174689,0.4808469407660631,0.37087986602882506,100,244
sqrt,14,0.16649643551421078,0.5557702463076064,0.5756370842901347,0.4156815387494627,100,244
log,5,0.2405273069631556,0.4661820167498232,0.49437489218414743,0.32993231807909207,100,244
ten_percent,20,0.132129646625085,0.6400144034567633,0.6450761531064613,0.501112490741237,100,244
original,200,0.3017439127105931,-0.07348836679370008,0.044369964895814615,-0.05974702690954221,100,244
half,98,0.2478886828824673,0.38497404679934477,0.3690583232577751,0.28704270489310363,100,245
sqrt,14,0.14912846015152115,0.6002088644480901,0.6178934314811863,0.473935679551661,100,245
log,5,0.22450798457366944,0.5009060906090609,0.5186974520144262,0.36525252525252533,100,245
ten_percent,20,0.1388394240517407,0.627860714908348,0.6387592448078596,0.5023779178053769,100,245
original,200,0.2982998288909017,0.28297254017536794,0.2952049272645314,0.2304456588365905,100,245
half,98,0.21617462022502662,0.416963431498832,0.41142237692111694,0.29417379485224304,98,246
sqrt,14,0.16992630751036003,0.5313130110382825,0.5117203343966432,0.3967646113132796,100,246
log,5,0.18403839255350676,0.4908805606999613,0.48468815146321464,0.3493282167536743,100,246
ten_percent,20,0.19451475248599942,0.4672141230567775,0.4607634874693674,0.33154864296864056,100,246
original,200,0.2911403097406892,0.10820220480978071,0.09535101537992416,0.08945122853955989,99,246
half,98,0.18843604964355315,0.5492213990290555,0.5809398475596267,0.41520120834537666,100,247
sqrt,14,0.19153426463660161,0.5693729372937294,0.6102099974066414,0.4286868686868687,100,247
log,5,0.13742052999560334,0.6523081040168672,0.6553677360933896,0.4870267634393201,100,247
ten_percent,20,0.18533976453547843,0.5631912151114334,0.6058041775729955,0.4208612053432689,100,247
original,200,0.3199735409862698,0.2519056639936577,0.1060438590791014,0.20557742227149078,100,247
half,98,0.23632451084467654,0.4594299429942994,0.48370996533660066,0.3240404040404041,100,248
sqrt,14,0.19422494246300093,0.5778835220053672,0.5866895727000594,0.41721386211471223,100,248
log,5,0.2634136194581462,0.4669227084739512,0.4837990529152623,0.3174925788796376,100,248
ten_percent,20,0.17632085606175407,0.5727684601575999,0.5761544145374281,0.42490406034176326,100,248
original,200,0.27696019878775424,0.22381412908589723,0.2784437080160676,0.18404333228254274,99,248
half,98,0.22019229736574406,0.5126020172455906,0.35620641234636985,0.38058664551049554,100,249
sqrt,14,0.12553654488314295,0.6979513666218194,0.6914628198836367,0.5497774210325767,100,249
log,5,0.12525054579177242,0.7008641395240812,0.7005029037233976,0.5508597355847981,100,249
ten_percent,20,0.15312973911475214,0.6556048979639518,0.6596197164560883,0.49828134672574975,100,249
original,200,0.28988902282126433,0.08130034402874323,0.06324757289408892,0.06671587042420463,99,249
half,98,0.5675121850020104,0.24159938117866425,-0.0611780750652993,0.17898686368951816,100,250
sqrt,14,0.2061060821200115,0.43722995758035277,0.48320059565022827,0.3183014771697768,100,250
log,5,0.21199283753758802,0.40776500963477064,0.46018555049335125,0.30442698138662966,100,250
ten_percent,20,0.19982061815374624,0.42059910713028514,0.47395889456881896,0.31746995497102865,100,250
original,200,0.27746214088740223,,,,100,250
half,98,0.2591119742980444,0.380506810602228,0.4077630595130199,0.27943908336902057,99,251
sqrt,14,0.16178813491371433,0.49247202158444714,0.511521169585893,0.39417836235320575,100,251
log,5,0.33229921109633304,0.2644944494449445,0.32120033661867375,0.1793939393939394,100,251
ten_percent,20,0.22003223623769222,0.40842484248424843,0.44181927583248176,0.3151515151515152,100,251
original,200,0.2966975814523549,-0.10967440710954497,-0.10286810541758856,-0.0899954085146515,100,251
half,98,0.21133532413324474,0.49750067531169495,0.4980132923924069,0.37153837436163695,100,252
sqrt,14,0.15300546814553026,0.6123030672186792,0.6077388790174404,0.4782301266951689,100,252
log,5,0.12409843097965145,0.6689031288294947,0.6572003715336303,0.5396060840865646,100,252
ten_percent,20,0.12698546860973492,0.6700851206438352,0.6539757334647487,0.5549026586918291,99,252
original,200,0.2953260744954103,0.17508541529704433,0.08006068289813874,0.14278526769907543,100,252
half,98,0.17954232086909752,0.4419347103492657,0.4755743197071969,0.3219415194754032,100,253
sqrt,14,0.17390258369630185,0.4544750819651958,0.46664060885175124,0.329492682377295,100,253
log,5,0.1735729440814054,0.47402562354440003,0.4897632795064721,0.33676982137458494,100,253
ten_percent,20,0.18753187027865287,0.4076212201290562,0.42748140289013364,0.2883722404346263,100,253
original,200,0.3138638409096798,0.243708718337977,0.2807557707797425,0.2004941329334963,99,253
half,98,0.18785811204957908,0.5742780420394482,0.5781744800186577,0.42603075428521064,100,254
sqrt,14,0.127458613969975,0.6821771495720468,0.6914482966778063,0.5379173629425708,100,254
log,5,0.1786510158437418,0.5723441025807023,0.5974588407346447,0.42982724011672685,100,254
ten_percent,20,0.20278681833301526,0.6488583518777683,0.2114845190228963,0.5057611603116516,100,254
original,200,0.3106822676258752,0.2524941570816931,0.09981710354492276,0.20260597025728094,100,254
half,98,0.23538684105298904,0.3738298689722437,0.4096253774267144,0.2669495929450852,100,255
sqrt,14,0.18096535575571016,0.45205232918649424,0.4691010099867039,0.3365016886979089,100,255
log,5,0.190852174069445,0.44109740294089195,0.4689697964464291,0.3219157468293117,100,255
ten_percent,20,0.21960331581435008,0.34379050456126653,0.37392181598028307,0.2544205431626512,100,255
original,200,0.3028727183990608,0.17234549688642783,0.2319617965719001,0.1414213562373095,100,255
half,98,0.19153064574311326,0.5656639642315294,0.5922077384513966,0.4101168100650418,100,256
sqrt,14,0.1462175155167203,0.6166052589132547,0.6378331686012896,0.4719111785710901,100,256
log,5,0.2682792072498185,0.4656161490422208,0.5030833892665986,0.3219157468293117,100,256
ten_percent,20,0.16271287873037474,0.6049517546400811,0.6234265417636993,0.4613519460209156,100,256
original,200,0.2837253860342573,-0.008660245245048829,-0.013487618047084888,-0.007088630311301618,100,256
half,98,0.2288017135168915,0.4796452572280832,0.5136951616397929,0.35894800485703343,99,257
sqrt,14,0.1382633279066328,0.640434870094092,0.6609758071177904,0.4816733367873068,100,257
log,5,0.2699993374739813,0.5198835851000411,0.5623326998338504,0.3796240843586258,100,257
ten_percent,20,0.14118730240238764,0.6332333184709578,0.6483544401118959,0.4954502027102625,100,257
original,200,0.2988214369285099,0.20086820256944685,0.2528814971645929,0.16506382010602338,100,257
half,98,0.23208353660622286,0.4128038758874006,0.4422734451044994,0.3081603107505378,100,258
sqrt,14,0.1456271575747023,0.5345263565393694,0.57111991549426,0.4300727347021208,100,258
log,5,0.19223814045398202,0.5547407595202164,0.5756452077701113,0.40485359421467165,100,258
ten_percent,20,0.15224075384809155,0.5576304546510747,0.5819973818375577,0.44276045279536835,100,258
original,200,0.2940618688206423,0.10273867999418461,0.13525560368675377,0.08348781330358925,100,258
half,98,0.19330722664305125,0.47040526871124166,0.4972049897481212,0.3567444057429331,97,259
sqrt,14,0.24989136784860333,0.4092169216921691,0.45008598220761475,0.2981818181818182,100,259
log,5,0.18907803223768646,0.4647664198437518,0.5034351979824019,0.36183552236525035,100,259
ten_percent,20,0.20054006486745707,0.43798493823908996,0.47520448259370224,0.3359612503748861,100,259
original,200,0.3182852446172651,-0.08011602209076875,-0.17079207132436716,-0.06477502756312958,100,259
half,98,0.20260371673691122,0.4519346167096144,0.5249088638857777,0.3550571043183306,100,260
sqrt,14,0.1540064540068402,0.49991749150387466,0.5411775837679491,0.4184261057818736,100,260
log,5,0.24443994025261898,0.3966875695625757,0.4651521912128078,0.30563983788617793,100,260
ten_percent,20,0.17603394358168095,0.47959771497861253,0.5537368538127142,0.38536932153389664,100,260
original,200,0.2817482952517494,0.08751796409067919,0.02039846070591121,0.07189896458605927,100,260
half,98,0.23404044117122666,0.6044957035623275,0.5903556250229303,0.43427303197500994,100,261
sqrt,14,0.14131441858849875,0.7396068360188918,0.7429387109809578,0.5567343895258968,100,261
log,5,0.12027315717840584,0.7083585068630579,0.7151696357390577,0.5393684981738928,100,261
ten_percent,20,0.13102216525922386,0.7626425521863074,0.7617481242930016,0.5845034881829843,100,261
original,200,0.330339745008101,-0.168863769676601,-0.15980771568358904,-0.1385643591416063,100,261
half,98,0.22630969887022828,0.5518137038174303,0.5430375951470892,0.408617670452592,99,262
sqrt,14,0.15580085560804405,0.6117294079014696,0.6206276640203751,0.48902433642190724,100,262
log,5,0.1689573932803852,0.6122970666006154,0.6221224555667791,0.4774219642503947,100,262
ten_percent,20,0.1341907833835085,0.6440457262342688,0.6618082521162089,0.5017183053131572,100,262
original,200,0.2859069017825782,0.038901370167558146,0.021110803721761388,0.03215462039505534,99,262
half,98,0.21790829863778194,0.3899874194957837,0.40970544867735054,0.30576034940320346,100,263
sqrt,14,0.18098432504548628,0.49041375400873605,0.5182704094433569,0.3925612203538079,100,263
log,5,0.13939750747289828,0.5494935433164194,0.5613297874084955,0.4569061541626326,100,263
ten_percent,20,0.18939822136526765,0.48035644655424053,0.5152782331558801,0.38043265535832466,100,263
original,200,0.27715621317562295,0.13010162713847642,0.0390974079291794,0.10632945466952426,100,263
half,98,0.19839232140149293,0.5515240817040653,0.5619286982346549,0.39665417151463583,99,264
sqrt,14,0.21242304734882567,0.5482334021805214,0.5673144852503599,0.3918359278732174,100,264
